app_name,review,date
TapTapSee,It's like there is a magic little lady in my phone telling me what it sees.,2013-09-27 11:03:22
TapTapSee,"Every time I use this app without the Internet it doesn't work can you please fix the bug
It doesn't work when I use it without Internet I really want to use this app because I am almost totally blind in one eye
It only seems to work when there is Wi-Fi
Can you fix that
Otherwise I think it's a pretty decent lat",2013-09-17 10:15:18
TapTapSee,"It is a very good application. It is fun, it is useful and it is very effective.",2013-09-12 17:32:46
TapTapSee,I don't know how it does it but it's awesome!,2013-09-12 14:46:01
TapTapSee,"I use this app all of the time! It's good for identifying money, and reading labels  of food and stuff. Once you figure out how to take pretty accurate pictures, it's very good at describing them. I found that it even describes pictures that you have in your photo album very well too.",2013-09-05 16:28:00
TapTapSee,"Not only does it detect colors   but also labels, that is you can hold something up to it and it will say for example  ""Bottle of Sobe  Lifewater Black & Blue Berry""  or ""Febreeze Pet order eliminator"". Even works with the screen curtain on!  It's simply brillant!",2013-09-04 16:19:58
TapTapSee,This app is amazing. It has helped me out immensely as a blind person. I love it!,2013-09-03 18:59:26
TapTapSee,This camera app is amazing. I especially like the little bep when something is in focus.,2013-09-03 12:50:37
TapTapSee,Awesome app!!! Finally something for people with disabilities I just downloaded the app and it is amazing The accuracy is on believable I want to tell everyone who is visually impaired or Bleim about this app  The Independents that it gives one is on measurable,2013-09-01 12:09:39
TapTapSee,This works too well to be just a computer doing it,2013-08-30 14:13:18
TapTapSee,This application demonstrates truly what a smart phone can do… Congratulations to the developers,2013-08-22 04:56:30
TapTapSee,This app is great but why don't we made the word show up on the screen we can meet at by the voice over Cataba character or word by word if it is mot clear verbally    I have another suggestion why don't you make The well-known pictures identified without me to the Internet,2013-08-21 07:04:46
TapTapSee,"I am totally blind, and every time I took a picture. I was more and more amazed by the description of the picture it gave me. Dave",2013-08-13 14:45:34
TapTapSee,Simply excellent and amazingly accurate,2013-08-11 13:08:31
TapTapSee,"The app worked well describing items up until now. When tapping the app to open it, it does not go into the camera mode, but back to the home screen. Is there any way that this could be fixed?  I hope it will be working again soon. It is a great app for describing objects for the blind.",2013-08-11 09:33:42
TapTapSee,"I don't even know where to begin in praising this app. I can identify canned  goods and frozen food easily now. I no longer have to worry about placing them in an exact position so that I can find them later. It's so simple for me to discover the brand name of the food that I'm buying, which allows me to log everything that I'm eating more accurately. I can identify money. I can take pictures of my cat and share them on Facebook. I can take pictures out my window to try to see what my cat is looking at out there. The possibilities really are limitless when it comes to what you can do with this amazing app. When you take a picture, the results come back quickly, and the descriptions are accurate and detailed. One of my favorite apps of all time.",2013-08-10 23:29:40
TapTapSee,"I love this app, and I think it is 1 of the best apps that are on the Appstore that are actually worth having.  THanks a lot for making this app.",2013-08-08 18:01:34
TapTapSee,"This is an awesome app for blind people as it can detect pretty much any picture taken. I found out that in some cases it can even read typed print which is very helpful if you want to Braille label an item, especially if you dont have sighted assistance around",2013-08-06 16:45:52
TapTapSee,Great app! Would be better if you could save your results.,2013-08-03 19:15:29
TapTapSee,cant live with out,2013-08-02 17:14:13
TapTapSee,The developers of this app make life much better with this awesome app!,2013-08-02 00:01:48
TapTapSee,Youtubers are coming!,2013-07-30 19:39:46
TapTapSee,I took a picture of my blue Nintendo 3DS. It responded with: Nintendo 3DS-blue! I took a picture of my stainless steel fridge. It responded with: stainless steel fridge! IT WORKS AMAZINGLY WELL!,2013-07-30 10:41:03
TapTapSee,"This app is very helpful. I have used it to identify food items, American currency, color of clothing, and pictures in  my photo library. Though I can't always know what the picture is because of the description, it is still helpful to know what they are  even in  a general way. I  also  took pictures of some remodeling  that was done in my kitchen, and they turned out well. I did ask someone before sending, just wanted to make sure.  i also took a few shots for Facebook of my animals. One time, I just got the description white fur.  which was one of my cats. So, guess it didn't take it that well. Probably user error. After trying several times, I was able to get a picture . Keep up the good work. .",2013-07-27 23:18:57
TapTapSee,I've had this app only a few minutes and I've been asked to rate it. So far I'm giving it five stars.,2013-07-25 21:38:01
